event_id,user_id,event_date,event_type,failed_login_count,mfa_exception_flag,resolved_flag
MFA01259,U0078,2026-05-02,reset,1,FALSE,TRUE
MFA01260,U0255,2026-05-31,bypass_request,5,FALSE,TRUE
MFA01261,U0098,2026-06-11,reset,1,FALSE,TRUE
MFA01262,U0182,2026-06-07,failed_login,12,FALSE,FALSE
MFA01263,U0133,2026-06-15,reset,0,FALSE,FALSE
MFA01264,U0269,2026-04-04,reset,2,FALSE,TRUE
MFA01265,U0255,2026-03-28,reset,0,FALSE,TRUE
MFA01266,U0223,2026-05-16,reset,0,FALSE,TRUE
MFA01267,U0002,2026-04-30,failed_login,3,FALSE,TRUE
MFA01268,U0095,2026-01-28,device_change,0,FALSE,TRUE
MFA01269,U0399,2026-02-09,failed_login,1,TRUE,TRUE
MFA01270,U0325,2026-03-06,device_change,0,FALSE,TRUE
MFA01271,U0249,2026-02-28,reset,0,FALSE,TRUE
MFA01272,U0055,2026-01-02,device_change,0,FALSE,TRUE
MFA01273,U0098,2026-04-04,bypass_request,5,FALSE,TRUE
MFA01274,U0242,2026-03-17,failed_login,1,FALSE,TRUE
MFA01275,U0102,2026-02-11,device_change,2,FALSE,TRUE
MFA01276,U0405,2026-06-04,device_change,0,FALSE,TRUE
MFA01277,U0234,2026-05-01,reset,0,FALSE,TRUE
MFA01278,U0183,2026-06-08,reset,0,FALSE,TRUE
MFA01279,U0469,2026-02-06,device_change,0,FALSE,TRUE
MFA01280,U0012,2026-02-07,device_change,0,FALSE,TRUE
MFA01281,U0112,2026-01-12,reset,2,FALSE,FALSE
MFA01282,U0393,2026-02-10,reset,0,FALSE,TRUE
MFA01283,U0058,2026-02-26,failed_login,3,FALSE,TRUE
MFA01284,U0258,2026-01-07,reset,0,FALSE,TRUE
MFA01285,U0308,2026-01-20,device_change,1,FALSE,TRUE
MFA01286,U0112,2026-01-19,reset,0,FALSE,TRUE
MFA01287,U0366,2026-04-10,failed_login,3,FALSE,TRUE
MFA01288,U0119,2026-06-07,failed_login,8,FALSE,TRUE
MFA01289,U0048,2026-01-05,reset,1,FALSE,TRUE
MFA01290,U0256,2026-02-09,failed_login,2,FALSE,TRUE
MFA01291,U0218,2026-02-01,device_change,0,FALSE,TRUE
MFA01292,U0382,2026-01-29,bypass_request,0,FALSE,TRUE
MFA01293,U0169,2026-02-04,device_change,0,FALSE,TRUE
MFA01294,U0260,2026-04-03,reset,0,FALSE,TRUE
MFA01295,U0143,2026-04-29,device_change,0,FALSE,TRUE
MFA01296,U0077,2026-04-22,bypass_request,5,FALSE,TRUE
MFA01297,U0396,2026-02-06,failed_login,1,FALSE,TRUE
MFA01298,U0255,2026-05-09,reset,0,FALSE,TRUE
MFA01299,U0387,2026-05-17,failed_login,12,FALSE,TRUE
MFA01300,U0371,2026-01-26,reset,0,FALSE,TRUE
MFA01301,U0078,2026-04-24,bypass_request,0,TRUE,TRUE
MFA01302,U0362,2026-02-16,failed_login,2,FALSE,TRUE
MFA01303,U0242,2026-04-11,bypass_request,5,TRUE,TRUE
MFA01304,U0285,2026-03-18,failed_login,12,FALSE,TRUE
MFA01305,U0070,2026-04-07,reset,0,FALSE,TRUE
MFA01306,U0441,2026-02-22,device_change,2,FALSE,TRUE
MFA01307,U0472,2026-04-17,failed_login,3,FALSE,TRUE
MFA01308,U0222,2026-05-10,failed_login,5,FALSE,TRUE
MFA01309,U0344,2026-03-09,failed_login,3,FALSE,TRUE
MFA01310,U0303,2026-02-15,failed_login,1,FALSE,TRUE
MFA01311,U0121,2026-03-30,reset,1,FALSE,TRUE
MFA01312,U0310,2026-05-02,bypass_request,0,TRUE,TRUE
MFA01313,U0306,2026-04-20,device_change,2,FALSE,TRUE
MFA01314,U0350,2026-03-24,failed_login,2,FALSE,TRUE
MFA01315,U0305,2026-05-08,device_change,1,FALSE,TRUE
MFA01316,U0256,2026-01-08,reset,0,FALSE,TRUE
MFA01317,U0433,2026-02-23,reset,1,FALSE,TRUE
MFA01318,U0098,2026-01-16,reset,1,TRUE,TRUE
MFA01319,U0055,2026-04-29,bypass_request,5,FALSE,TRUE
MFA01320,U0496,2026-04-19,failed_login,1,FALSE,TRUE
MFA01321,U0222,2026-01-30,failed_login,2,FALSE,TRUE
MFA01322,U0284,2026-04-06,reset,0,FALSE,TRUE
MFA01323,U0297,2026-05-30,reset,1,FALSE,TRUE
MFA01324,U0049,2026-05-26,bypass_request,5,TRUE,FALSE
MFA01325,U0095,2026-03-10,failed_login,2,FALSE,TRUE
MFA01326,U0013,2026-04-26,device_change,0,FALSE,TRUE
MFA01327,U0009,2026-01-21,device_change,0,FALSE,TRUE
MFA01328,U0021,2026-01-03,device_change,2,FALSE,TRUE
MFA01329,U0049,2026-04-28,failed_login,1,FALSE,TRUE
MFA01330,U0115,2026-04-23,device_change,0,FALSE,TRUE
MFA01331,U0124,2026-01-02,device_change,0,FALSE,FALSE
MFA01332,U0102,2026-03-25,bypass_request,0,TRUE,TRUE
MFA01333,U0419,2026-03-25,device_change,0,FALSE,TRUE
MFA01334,U0116,2026-02-10,reset,2,FALSE,TRUE
MFA01335,U0045,2026-05-27,reset,0,FALSE,TRUE
MFA01336,U0025,2026-05-25,reset,1,FALSE,TRUE
MFA01337,U0368,2026-04-12,failed_login,3,FALSE,TRUE
MFA01338,U0086,2026-03-19,failed_login,2,FALSE,TRUE
MFA01339,U0320,2026-05-31,bypass_request,0,FALSE,TRUE
MFA01340,U0223,2026-01-01,reset,0,FALSE,TRUE
MFA01341,U0212,2026-01-06,device_change,0,FALSE,TRUE
MFA01342,U0473,2026-02-13,reset,0,FALSE,TRUE
MFA01343,U0463,2026-03-18,failed_login,8,FALSE,TRUE
MFA01344,U0242,2026-01-09,failed_login,3,FALSE,TRUE
MFA01345,U0009,2026-02-14,reset,0,FALSE,TRUE
MFA01346,U0021,2026-04-06,reset,2,FALSE,TRUE
MFA01347,U0499,2026-06-08,reset,1,FALSE,TRUE
MFA01348,U0169,2026-01-09,bypass_request,0,TRUE,TRUE
MFA01349,U0287,2026-02-23,reset,0,FALSE,TRUE
MFA01350,U0222,2026-03-05,reset,0,FALSE,TRUE
MFA01351,U0004,2026-01-07,device_change,0,FALSE,TRUE
MFA01352,U0331,2026-02-02,reset,1,FALSE,TRUE
MFA01353,U0047,2026-05-29,reset,0,FALSE,TRUE
MFA01354,U0202,2026-06-06,reset,0,FALSE,TRUE
MFA01355,U0112,2026-05-08,reset,0,FALSE,TRUE
MFA01356,U0302,2026-02-10,failed_login,1,FALSE,TRUE
MFA01357,U0250,2026-06-14,device_change,0,FALSE,TRUE
MFA01358,U0319,2026-01-26,device_change,0,FALSE,TRUE
MFA01359,U0360,2026-05-04,reset,0,FALSE,TRUE
MFA01360,U0012,2026-03-12,device_change,0,FALSE,TRUE
MFA01361,U0323,2026-03-06,device_change,0,FALSE,TRUE
MFA01362,U0078,2026-04-19,device_change,0,FALSE,TRUE
MFA01363,U0078,2026-02-10,failed_login,3,FALSE,TRUE
MFA01364,U0162,2026-03-11,device_change,0,FALSE,TRUE
MFA01365,U0173,2026-03-26,failed_login,2,FALSE,TRUE
MFA01366,U0369,2026-01-26,bypass_request,2,TRUE,TRUE
MFA01367,U0265,2026-05-05,device_change,2,FALSE,TRUE
MFA01368,U0255,2026-02-02,failed_login,2,FALSE,TRUE
MFA01369,U0079,2026-05-09,device_change,0,FALSE,TRUE
MFA01370,U0165,2026-05-19,bypass_request,5,FALSE,TRUE
MFA01371,U0155,2026-05-04,bypass_request,2,TRUE,TRUE
MFA01372,U0102,2026-03-02,device_change,1,FALSE,TRUE
MFA01373,U0221,2026-04-02,failed_login,8,FALSE,FALSE
MFA01374,U0255,2026-03-16,bypass_request,8,TRUE,FALSE
MFA01375,U0258,2026-04-02,bypass_request,5,FALSE,TRUE
MFA01376,U0499,2026-04-22,bypass_request,5,FALSE,TRUE
MFA01377,U0098,2026-04-12,failed_login,2,FALSE,TRUE
MFA01378,U0474,2026-06-13,reset,1,FALSE,TRUE
MFA01379,U0490,2026-05-23,failed_login,1,FALSE,TRUE
MFA01380,U0387,2026-02-16,reset,0,FALSE,TRUE
MFA01381,U0208,2026-03-18,reset,0,FALSE,TRUE
MFA01382,U0451,2026-01-04,reset,0,FALSE,FALSE
MFA01383,U0126,2026-01-23,device_change,0,FALSE,TRUE
MFA01384,U0404,2026-04-17,reset,0,FALSE,TRUE
MFA01385,U0069,2026-01-01,failed_login,2,FALSE,TRUE
MFA01386,U0430,2026-05-29,reset,0,FALSE,TRUE
MFA01387,U0371,2026-01-11,reset,0,FALSE,TRUE
MFA01388,U0098,2026-05-28,bypass_request,0,TRUE,TRUE
MFA01389,U0069,2026-04-29,reset,0,FALSE,FALSE
MFA01390,U0256,2026-01-12,reset,0,FALSE,TRUE
MFA01391,U0237,2026-01-10,failed_login,2,FALSE,TRUE
MFA01392,U0143,2026-01-15,bypass_request,2,TRUE,TRUE
MFA01393,U0363,2026-04-01,failed_login,1,FALSE,TRUE
MFA01394,U0049,2026-04-19,reset,0,FALSE,TRUE
MFA01395,U0439,2026-01-29,reset,0,FALSE,TRUE
MFA01396,U0012,2026-06-14,reset,2,FALSE,TRUE
MFA01397,U0048,2026-03-18,device_change,0,FALSE,TRUE
MFA01398,U0173,2026-03-15,reset,0,FALSE,TRUE
MFA01399,U0238,2026-04-10,failed_login,3,FALSE,TRUE
MFA01400,U0471,2026-04-19,bypass_request,8,TRUE,TRUE
MFA01401,U0320,2026-03-13,device_change,1,FALSE,TRUE
MFA01402,U0440,2026-05-11,reset,0,FALSE,TRUE
MFA01403,U0256,2026-06-07,failed_login,3,FALSE,TRUE
MFA01404,U0022,2026-03-15,device_change,0,FALSE,TRUE
MFA01405,U0137,2026-05-08,reset,0,FALSE,TRUE
MFA01406,U0172,2026-05-09,bypass_request,5,FALSE,TRUE
MFA01407,U0006,2026-03-17,reset,1,FALSE,TRUE
MFA01408,U0371,2026-04-18,bypass_request,2,TRUE,TRUE
MFA01409,U0156,2026-03-10,failed_login,1,FALSE,TRUE
MFA01410,U0305,2026-05-09,reset,1,FALSE,TRUE
MFA01411,U0380,2026-02-14,device_change,0,FALSE,TRUE
MFA01412,U0250,2026-01-05,failed_login,5,FALSE,TRUE
MFA01413,U0245,2026-03-09,failed_login,3,FALSE,TRUE
MFA01414,U0332,2026-01-25,failed_login,2,FALSE,TRUE
MFA01415,U0268,2026-02-24,reset,0,FALSE,TRUE
MFA01416,U0278,2026-03-31,bypass_request,8,TRUE,TRUE
MFA01417,U0348,2026-03-01,device_change,0,FALSE,TRUE
MFA01418,U0401,2026-03-18,reset,1,FALSE,TRUE
MFA01419,U0265,2026-05-27,bypass_request,0,TRUE,TRUE
MFA01420,U0086,2026-01-29,failed_login,1,FALSE,TRUE
MFA01421,U0358,2026-05-24,failed_login,2,FALSE,TRUE
MFA01422,U0012,2026-04-20,bypass_request,0,FALSE,TRUE
MFA01423,U0242,2026-06-01,device_change,0,FALSE,TRUE
MFA01424,U0331,2026-02-24,failed_login,1,FALSE,TRUE
MFA01425,U0455,2026-05-21,device_change,2,FALSE,TRUE
MFA01426,U0012,2026-05-02,device_change,2,FALSE,TRUE
MFA01427,U0315,2026-05-12,reset,0,FALSE,TRUE
MFA01428,U0250,2026-06-03,reset,1,FALSE,TRUE
MFA01429,U0106,2026-02-22,failed_login,2,FALSE,TRUE
MFA01430,U0356,2026-05-09,failed_login,5,FALSE,FALSE
MFA01431,U0256,2026-06-13,reset,0,FALSE,TRUE
MFA01432,U0155,2026-02-05,failed_login,5,FALSE,TRUE
MFA01433,U0282,2026-04-19,device_change,1,FALSE,TRUE
MFA01434,U0206,2026-04-24,failed_login,1,FALSE,TRUE
MFA01435,U0304,2026-04-13,bypass_request,5,FALSE,FALSE
MFA01436,U0008,2026-05-29,failed_login,3,FALSE,TRUE
MFA01437,U0316,2026-05-26,reset,1,FALSE,TRUE
MFA01438,U0288,2026-03-24,reset,2,FALSE,TRUE
MFA01439,U0120,2026-04-28,failed_login,5,FALSE,TRUE
MFA01440,U0422,2026-06-06,device_change,0,FALSE,TRUE
MFA01441,U0016,2026-06-01,reset,0,FALSE,FALSE
MFA01442,U0222,2026-03-02,reset,2,FALSE,TRUE
MFA01443,U0308,2026-01-29,failed_login,2,FALSE,TRUE
MFA01444,U0215,2026-04-08,failed_login,3,FALSE,TRUE
MFA01445,U0276,2026-01-01,failed_login,2,FALSE,FALSE
MFA01446,U0491,2026-03-01,device_change,0,FALSE,TRUE
MFA01447,U0338,2026-01-14,bypass_request,5,FALSE,TRUE
MFA01448,U0098,2026-04-17,failed_login,2,FALSE,TRUE
MFA01449,U0489,2026-02-26,failed_login,3,TRUE,TRUE
MFA01450,U0387,2026-01-14,bypass_request,0,FALSE,TRUE
MFA01451,U0472,2026-02-06,bypass_request,8,FALSE,TRUE
MFA01452,U0255,2026-01-30,bypass_request,2,FALSE,FALSE
MFA01453,U0153,2026-01-13,reset,0,FALSE,TRUE
MFA01454,U0266,2026-01-17,failed_login,2,FALSE,TRUE
MFA01455,U0308,2026-05-21,device_change,0,FALSE,TRUE
MFA01456,U0154,2026-03-25,device_change,1,FALSE,TRUE
MFA01457,U0235,2026-05-10,reset,0,FALSE,FALSE
MFA01458,U0095,2026-04-30,failed_login,3,FALSE,TRUE
MFA01459,U0002,2026-06-01,failed_login,3,FALSE,TRUE
MFA01460,U0198,2026-02-13,device_change,1,FALSE,TRUE
MFA01461,U0272,2026-01-05,reset,0,FALSE,TRUE
MFA01462,U0250,2026-04-18,device_change,0,FALSE,TRUE
MFA01463,U0138,2026-06-02,reset,0,FALSE,TRUE
MFA01464,U0172,2026-05-05,device_change,1,FALSE,TRUE
MFA01465,U0098,2026-02-06,reset,0,FALSE,TRUE
MFA01466,U0010,2026-02-09,failed_login,12,FALSE,TRUE
MFA01467,U0049,2026-03-10,failed_login,3,FALSE,TRUE
MFA01468,U0361,2026-06-06,reset,0,FALSE,TRUE
MFA01469,U0223,2026-03-04,bypass_request,0,TRUE,FALSE
MFA01470,U0022,2026-02-26,failed_login,3,FALSE,TRUE
MFA01471,U0041,2026-04-23,failed_login,5,FALSE,TRUE
MFA01472,U0009,2026-04-13,device_change,1,FALSE,TRUE
MFA01473,U0262,2026-01-31,failed_login,2,FALSE,TRUE
MFA01474,U0256,2026-04-05,reset,0,FALSE,TRUE
MFA01475,U0102,2026-03-01,device_change,0,FALSE,TRUE
MFA01476,U0310,2026-05-16,bypass_request,0,FALSE,TRUE
MFA01477,U0291,2026-02-14,device_change,0,FALSE,TRUE
MFA01478,U0310,2026-02-17,failed_login,1,FALSE,TRUE
MFA01479,U0006,2026-04-12,failed_login,1,FALSE,TRUE
MFA01480,U0299,2026-02-18,failed_login,8,FALSE,TRUE
MFA01481,U0466,2026-06-03,device_change,0,FALSE,TRUE
MFA01482,U0309,2026-05-21,bypass_request,0,TRUE,TRUE
MFA01483,U0498,2026-05-12,failed_login,2,FALSE,TRUE
MFA01484,U0191,2026-04-22,device_change,0,FALSE,TRUE
MFA01485,U0089,2026-03-06,reset,1,FALSE,TRUE
MFA01486,U0009,2026-02-18,failed_login,12,FALSE,TRUE
MFA01487,U0112,2026-01-08,failed_login,1,FALSE,TRUE
MFA01488,U0335,2026-04-30,device_change,2,FALSE,TRUE
MFA01489,U0383,2026-03-20,device_change,1,FALSE,TRUE
MFA01490,U0375,2026-01-19,device_change,0,FALSE,TRUE
MFA01491,U0311,2026-03-24,failed_login,1,FALSE,TRUE
MFA01492,U0068,2026-06-06,reset,0,FALSE,TRUE
MFA01493,U0197,2026-02-04,reset,0,FALSE,TRUE
MFA01494,U0364,2026-01-15,failed_login,3,FALSE,TRUE
MFA01495,U0016,2026-05-05,failed_login,12,FALSE,TRUE
MFA01496,U0053,2026-03-08,failed_login,3,FALSE,TRUE
MFA01497,U0490,2026-05-20,device_change,2,FALSE,FALSE
MFA01498,U0256,2026-05-17,failed_login,1,FALSE,TRUE
MFA01499,U0187,2026-01-01,reset,0,FALSE,TRUE
MFA01500,U0156,2026-03-27,failed_login,12,FALSE,TRUE
MFA01501,U0469,2026-03-16,bypass_request,5,TRUE,TRUE
MFA01502,U0252,2026-02-11,reset,0,FALSE,FALSE
MFA01503,U0247,2026-03-22,failed_login,8,FALSE,TRUE
MFA01504,U0082,2026-06-14,failed_login,1,FALSE,TRUE
MFA01505,U0032,2026-01-23,reset,1,FALSE,TRUE
MFA01506,U0304,2026-03-27,reset,1,FALSE,TRUE
MFA01507,U0370,2026-02-20,reset,0,FALSE,TRUE
MFA01508,U0098,2026-02-17,reset,1,FALSE,TRUE
MFA01509,U0147,2026-01-01,failed_login,5,FALSE,TRUE
MFA01510,U0098,2026-04-17,device_change,1,FALSE,TRUE
MFA01511,U0222,2026-05-01,reset,0,FALSE,TRUE
MFA01512,U0037,2026-06-11,bypass_request,0,FALSE,TRUE
MFA01513,U0183,2026-03-03,reset,2,FALSE,TRUE
MFA01514,U0178,2026-04-01,reset,0,FALSE,FALSE
MFA01515,U0371,2026-04-01,reset,0,FALSE,TRUE
MFA01516,U0041,2026-01-25,bypass_request,0,FALSE,TRUE
MFA01517,U0318,2026-04-04,failed_login,1,FALSE,TRUE
MFA01518,U0025,2026-05-02,failed_login,1,FALSE,TRUE
MFA01519,U0457,2026-01-04,device_change,1,FALSE,TRUE
MFA01520,U0277,2026-01-05,reset,2,FALSE,TRUE
MFA01521,U0365,2026-02-15,failed_login,1,FALSE,TRUE
MFA01522,U0302,2026-02-11,failed_login,5,FALSE,TRUE
MFA01523,U0156,2026-05-20,failed_login,3,FALSE,TRUE
MFA01524,U0498,2026-01-06,failed_login,3,FALSE,TRUE
MFA01525,U0102,2026-06-05,reset,0,FALSE,TRUE
MFA01526,U0145,2026-06-03,failed_login,1,FALSE,TRUE
MFA01527,U0098,2026-02-21,failed_login,1,TRUE,FALSE
MFA01528,U0436,2026-05-10,reset,2,FALSE,TRUE
MFA01529,U0250,2026-06-04,reset,0,FALSE,FALSE
MFA01530,U0049,2026-01-31,reset,0,FALSE,TRUE
MFA01531,U0371,2026-06-11,device_change,1,FALSE,TRUE
MFA01532,U0485,2026-02-07,reset,1,FALSE,TRUE
MFA01533,U0425,2026-03-28,reset,0,FALSE,TRUE
MFA01534,U0124,2026-01-31,reset,0,FALSE,TRUE
MFA01535,U0255,2026-02-10,bypass_request,0,TRUE,TRUE
MFA01536,U0004,2026-03-11,failed_login,2,FALSE,TRUE
MFA01537,U0358,2026-01-15,device_change,1,FALSE,TRUE
MFA01538,U0071,2026-02-20,device_change,0,FALSE,TRUE
MFA01539,U0382,2026-06-08,reset,0,FALSE,TRUE
MFA01540,U0216,2026-05-05,device_change,1,FALSE,FALSE
MFA01541,U0012,2026-03-25,reset,1,FALSE,TRUE
MFA01542,U0187,2026-01-04,reset,0,FALSE,TRUE
MFA01543,U0155,2026-04-06,reset,0,FALSE,TRUE
MFA01544,U0111,2026-05-13,device_change,0,FALSE,TRUE
MFA01545,U0202,2026-04-12,reset,0,FALSE,TRUE
MFA01546,U0304,2026-05-16,reset,1,FALSE,TRUE
MFA01547,U0137,2026-06-09,device_change,0,FALSE,TRUE
MFA01548,U0301,2026-01-31,reset,2,FALSE,TRUE
MFA01549,U0328,2026-04-04,reset,0,FALSE,TRUE
MFA01550,U0353,2026-04-28,reset,1,FALSE,TRUE
MFA01551,U0440,2026-02-17,reset,2,FALSE,TRUE
MFA01552,U0274,2026-02-04,failed_login,8,FALSE,TRUE
MFA01553,U0479,2026-03-24,reset,0,FALSE,TRUE
MFA01554,U0488,2026-03-23,reset,0,FALSE,TRUE
MFA01555,U0356,2026-03-26,reset,0,FALSE,TRUE
MFA01556,U0323,2026-05-21,failed_login,3,FALSE,TRUE
MFA01557,U0109,2026-03-14,reset,1,FALSE,TRUE
MFA01558,U0444,2026-04-05,reset,0,FALSE,TRUE
MFA01559,U0162,2026-04-08,failed_login,1,FALSE,FALSE
MFA01560,U0416,2026-02-05,failed_login,2,FALSE,TRUE
MFA01561,U0152,2026-06-13,failed_login,1,FALSE,TRUE
MFA01562,U0009,2026-04-01,reset,1,FALSE,TRUE
MFA01563,U0014,2026-02-20,reset,0,FALSE,TRUE
MFA01564,U0098,2026-01-24,failed_login,2,FALSE,TRUE
MFA01565,U0156,2026-01-16,failed_login,2,FALSE,TRUE
MFA01566,U0108,2026-03-25,reset,0,FALSE,TRUE
MFA01567,U0102,2026-04-04,device_change,0,FALSE,TRUE
MFA01568,U0481,2026-04-30,device_change,0,FALSE,TRUE
MFA01569,U0294,2026-01-21,device_change,1,FALSE,TRUE
MFA01570,U0273,2026-03-18,failed_login,5,FALSE,TRUE
MFA01571,U0139,2026-02-01,failed_login,3,FALSE,TRUE
MFA01572,U0311,2026-06-10,failed_login,3,FALSE,TRUE
MFA01573,U0004,2026-04-30,failed_login,1,FALSE,TRUE
MFA01574,U0098,2026-05-02,failed_login,5,TRUE,TRUE
MFA01575,U0413,2026-05-25,failed_login,1,FALSE,TRUE
MFA01576,U0251,2026-02-18,reset,1,FALSE,TRUE
MFA01577,U0358,2026-02-04,failed_login,1,FALSE,FALSE
MFA01578,U0133,2026-05-24,reset,2,FALSE,TRUE
MFA01579,U0418,2026-04-28,failed_login,2,FALSE,TRUE
MFA01580,U0225,2026-03-02,failed_login,3,FALSE,TRUE
MFA01581,U0425,2026-02-06,device_change,0,FALSE,TRUE
MFA01582,U0490,2026-01-01,reset,0,FALSE,TRUE
MFA01583,U0311,2026-03-13,reset,0,FALSE,TRUE
MFA01584,U0338,2026-06-01,reset,0,FALSE,TRUE
MFA01585,U0170,2026-01-22,device_change,0,FALSE,TRUE
MFA01586,U0460,2026-04-24,failed_login,2,FALSE,TRUE
MFA01587,U0036,2026-02-26,reset,0,FALSE,TRUE
MFA01588,U0404,2026-03-04,reset,0,FALSE,TRUE
MFA01589,U0222,2026-02-08,device_change,2,FALSE,TRUE
MFA01590,U0112,2026-01-20,reset,0,FALSE,TRUE
MFA01591,U0018,2026-04-13,device_change,2,FALSE,TRUE
MFA01592,U0311,2026-02-23,failed_login,3,FALSE,TRUE
MFA01593,U0018,2026-03-22,reset,0,FALSE,TRUE
MFA01594,U0323,2026-01-10,reset,0,FALSE,TRUE
MFA01595,U0028,2026-05-07,reset,0,FALSE,TRUE
MFA01596,U0243,2026-04-04,bypass_request,2,TRUE,TRUE
MFA01597,U0475,2026-04-21,reset,1,FALSE,TRUE
MFA01598,U0117,2026-05-11,failed_login,3,FALSE,TRUE
MFA01599,U0415,2026-03-09,device_change,2,FALSE,TRUE
MFA01600,U0162,2026-06-15,failed_login,3,FALSE,TRUE
MFA01601,U0301,2026-05-27,failed_login,3,FALSE,TRUE
MFA01602,U0363,2026-06-03,reset,1,FALSE,TRUE
MFA01603,U0260,2026-05-31,failed_login,5,FALSE,TRUE
MFA01604,U0077,2026-02-23,failed_login,1,FALSE,TRUE
MFA01605,U0152,2026-02-03,reset,1,FALSE,FALSE
MFA01606,U0196,2026-01-26,reset,0,FALSE,TRUE
MFA01607,U0451,2026-01-20,failed_login,3,FALSE,TRUE
MFA01608,U0148,2026-03-28,failed_login,1,FALSE,TRUE
MFA01609,U0094,2026-04-22,failed_login,5,FALSE,TRUE
MFA01610,U0009,2026-05-16,device_change,1,FALSE,TRUE
MFA01611,U0089,2026-06-13,device_change,0,FALSE,TRUE
MFA01612,U0259,2026-01-17,failed_login,5,FALSE,TRUE
MFA01613,U0066,2026-05-15,reset,0,FALSE,TRUE
MFA01614,U0143,2026-03-16,failed_login,1,FALSE,TRUE
MFA01615,U0040,2026-02-21,device_change,0,FALSE,TRUE
MFA01616,U0206,2026-05-28,reset,0,FALSE,FALSE
MFA01617,U0201,2026-03-25,reset,0,FALSE,TRUE
MFA01618,U0291,2026-04-10,bypass_request,0,FALSE,TRUE
MFA01619,U0438,2026-04-24,device_change,0,FALSE,TRUE
MFA01620,U0371,2026-05-27,failed_login,8,FALSE,TRUE
MFA01621,U0068,2026-04-18,reset,0,FALSE,TRUE
MFA01622,U0351,2026-03-13,failed_login,2,FALSE,TRUE
MFA01623,U0205,2026-04-02,reset,1,FALSE,TRUE
MFA01624,U0089,2026-04-21,reset,0,FALSE,TRUE
MFA01625,U0229,2026-04-17,reset,1,FALSE,TRUE
MFA01626,U0030,2026-04-17,failed_login,2,FALSE,TRUE
MFA01627,U0049,2026-03-19,device_change,0,FALSE,TRUE
MFA01628,U0242,2026-01-02,device_change,0,FALSE,TRUE
MFA01629,U0156,2026-05-17,failed_login,12,FALSE,TRUE
MFA01630,U0429,2026-05-01,reset,1,FALSE,TRUE
MFA01631,U0491,2026-02-19,reset,0,FALSE,TRUE
MFA01632,U0138,2026-02-24,reset,0,FALSE,TRUE
MFA01633,U0311,2026-01-13,failed_login,3,FALSE,TRUE
MFA01634,U0438,2026-03-13,bypass_request,5,TRUE,TRUE
MFA01635,U0250,2026-01-17,failed_login,5,FALSE,TRUE
MFA01636,U0433,2026-05-28,device_change,1,FALSE,TRUE
MFA01637,U0079,2026-01-29,failed_login,1,FALSE,TRUE
MFA01638,U0139,2026-04-29,device_change,0,FALSE,TRUE
MFA01639,U0354,2026-05-11,failed_login,12,FALSE,TRUE
MFA01640,U0328,2026-02-27,failed_login,3,FALSE,TRUE
MFA01641,U0300,2026-05-21,device_change,0,FALSE,TRUE
MFA01642,U0087,2026-03-06,bypass_request,0,FALSE,TRUE
MFA01643,U0201,2026-04-01,device_change,2,FALSE,TRUE
MFA01644,U0171,2026-06-06,failed_login,5,FALSE,TRUE
MFA01645,U0077,2026-02-28,reset,0,FALSE,TRUE
MFA01646,U0242,2026-04-22,reset,0,FALSE,TRUE
MFA01647,U0059,2026-01-18,failed_login,3,FALSE,TRUE
MFA01648,U0466,2026-02-10,failed_login,1,FALSE,TRUE
MFA01649,U0067,2026-03-23,device_change,1,FALSE,TRUE
MFA01650,U0264,2026-03-12,device_change,0,FALSE,TRUE
MFA01651,U0250,2026-04-20,reset,0,FALSE,TRUE
MFA01652,U0193,2026-03-13,bypass_request,0,TRUE,TRUE
MFA01653,U0108,2026-04-24,reset,0,FALSE,TRUE
MFA01654,U0432,2026-06-14,failed_login,8,FALSE,TRUE
MFA01655,U0311,2026-01-24,failed_login,2,FALSE,TRUE
MFA01656,U0076,2026-04-03,device_change,1,FALSE,TRUE
MFA01657,U0281,2026-01-06,failed_login,8,FALSE,TRUE
MFA01658,U0074,2026-05-02,reset,0,FALSE,TRUE
MFA01659,U0014,2026-02-13,device_change,0,FALSE,TRUE
MFA01660,U0019,2026-04-20,bypass_request,0,TRUE,FALSE
MFA01661,U0327,2026-05-22,failed_login,2,FALSE,TRUE
MFA01662,U0166,2026-01-19,bypass_request,2,TRUE,TRUE
MFA01663,U0304,2026-05-20,failed_login,3,FALSE,TRUE
MFA01664,U0384,2026-05-12,reset,0,FALSE,TRUE
MFA01665,U0309,2026-05-29,reset,0,FALSE,TRUE
MFA01666,U0365,2026-02-12,failed_login,2,FALSE,TRUE
MFA01667,U0282,2026-04-16,failed_login,1,FALSE,TRUE
MFA01668,U0078,2026-04-13,failed_login,1,FALSE,TRUE
MFA01669,U0056,2026-06-11,reset,1,FALSE,TRUE
MFA01670,U0171,2026-05-21,bypass_request,8,FALSE,TRUE
MFA01671,U0405,2026-06-14,failed_login,2,FALSE,TRUE
MFA01672,U0262,2026-01-07,bypass_request,2,FALSE,TRUE
MFA01673,U0390,2026-06-02,device_change,0,FALSE,TRUE
MFA01674,U0068,2026-02-07,reset,0,FALSE,TRUE
MFA01675,U0458,2026-03-12,reset,2,FALSE,TRUE
MFA01676,U0224,2026-06-05,failed_login,8,FALSE,TRUE
MFA01677,U0216,2026-04-28,failed_login,3,FALSE,TRUE
MFA01678,U0374,2026-02-18,device_change,0,FALSE,TRUE
